conversation_id_str,created_at,favorite_count,Tweet,Tweet_clean,predicted_sentiment
1844732649866482048,Fri Oct 11 18:37:27 +0000 2024,0,@notbvvn @wepe20_ Kemaren PSIM vs persijap injury time masih sisa 1 menit. Tapi. Wasit dah tiup peluit,kemaren psim vs persijap injury time masih sisa 1 menit tapi wasit dah tiup peluit,neutral
1844809439733506186,Fri Oct 11 18:36:59 +0000 2024,0,Sumpah mood guaa ancur gara gara wasit kntl ini. https://t.co/HtKmtehspK,sumpah mood guaa ancur gara wasit kntl ini,positive
1844809403889017107,Fri Oct 11 18:36:51 +0000 2024,0,Wasit Ahmed Al-Kaf Hancurkan Kemenangan Timnas Indonesia yang Sudah di Depan Mata! Dia Tidak Meniup Peluit Panjang Sampai Bahrain Berhasil Menyamakan Kedudukan! #timnasindonesia #timnasgaruda #timnas #kualifikasipialadunia SMA 70 FIFA JEPANG Ahmed Al Kaf Haram Sandra Dewi Madrid https://t.co/vWkHaKfb0w,wasit ahmed al kaf hancur menang timnas indonesia yang sudah di depan mata dia tidak tiup peluit panjang sampai bahrain hasil sama duduk timnasindonesia timnasgaruda kualifikasipialadunia sma 70 fifa jepang haram sandra dewi madrid,negative
1844600481555021888,Fri Oct 11 18:36:41 +0000 2024,0,@kegblgnunfaedh Bikin list wasit-wasit Arab yang gk ngotak,bikin list wasit arab yang gk ngotak,negative
1844809335916163343,Fri Oct 11 18:36:35 +0000 2024,0,LAGI EDIT/NONTON ADA IKLAN? WTS WTB APP PREMIUM MURAH HARIAN BULAN NETFLIX CANVA DISNEY PRIME YOUTUBE WETV VIU BSTATION IQIYI LOKLOK HBO CAPCUT PICSART VIDIO 61 ️ https://t.co/7ueL8kce3Y P Diddy Arhan Vina SMA MANTRA Fufufafa Baim Paula Wasit #zonauang #zonajajan #TimnasDay https://t.co/HHmNggrERs,lagi edit nonton ada iklan wts wtb app premium murah hari bulan netflix canva disney prime youtube wetv viu bstation iqiyi loklok hbo capcut picsart vidio 61 p diddy arhan vina sma mantra fufufafa baim paula wasit zonauang zonajajan timnasday,neutral
1844806811624603856,Fri Oct 11 18:26:33 +0000 2024,1,Gw seharian badmood cuma gara gara wasit kemarin anjeng,gw hari badmood cuma gara wasit kemarin anjeng,negative
1844720322031051013,Fri Oct 11 18:25:58 +0000 2024,0,@idextratime wasit anjg,wasit anjg,positive
1844806428751757760,Fri Oct 11 18:25:02 +0000 2024,0,Wasit : sudah sesuai aturan main. Tidak suka lapor aja ke boss ane king Bahrain ,wasit sudah sesuai atur main tidak suka lapor aja ke boss ane king bahrain,neutral
1844806344085570029,Fri Oct 11 18:24:41 +0000 2024,0,sebagus apapun pemain timnas Indonesia kalo berhadapan dgn wasit dajjal gitu pst posisi dirugikan,bagus apa main timnas indonesia kalo hadap dgn wasit dajjal gitu pst posisi rugi,negative
1844788148586328208,Fri Oct 11 18:24:20 +0000 2024,0,@haiarian Wasit opo iki,wasit opo iki,positive
1844806046923038774,Fri Oct 11 18:23:31 +0000 2024,0,Ya inget kata coach justin aje negara timur tengah bakal nyiapin slot buat negara mereka jd kita yg di luar negara arab psti bakal dikerjain ama wasit yg asal nya dr timur tengah,ya inget kata coach justin aje negara timur tengah bakal nyiapin slot buat mereka jd kita yg di luar arab psti dikerjain ama wasit asal nya dr,positive
1844806035867058183,Fri Oct 11 18:23:28 +0000 2024,1,Wasit anjing https://t.co/UZUXcmGosA,wasit anjing,negative
1844732649866482048,Fri Oct 11 18:23:24 +0000 2024,1,@wepe20_ Isinya disini sipaling cinta liga lokal udah tahun berapa ini. bangsat udah berapa kali juga wasit liga emang jelek dan itu salah PSSI emang.tapi disini bukan mau bela PSSI ini timnas mau PSSI bobrok juga itu urusan beda lagi. ini soal timnas bukan PSSI,isi sini sipaling cinta liga lokal udah tahun berapa ini bangsat kali juga wasit emang jelek dan itu sa pssi tapi bukan mau bela timnas bobrok urus beda lagi soal,negative
1844721948619944329,Fri Oct 11 18:22:54 +0000 2024,7,@panditfootball Wasit jd Tuhan di bola krn wasit punya jam sendiri buat alasan dia niup peluit.... Coba kyk basket waktu oertandingan shoot clock aj ditampilkan kl basket berhenti ya dilayar berhenti cm 3 sexond yg berdasar pengamatan wasit lapangan,wasit jd tuhan di bola krn punya jam sendiri buat alas dia niup peluit coba kyk basket waktu oertandingan shoot clock aj tampil kl henti ya layar cm 3 sexond yg dasar amat lapang,negative
1844805883345174648,Fri Oct 11 18:22:52 +0000 2024,0,mirip ladusing anjing + wasit kontol https://t.co/RiZ7BZYt3p,mirip ladusing anjing wasit kontol,negative
1844805822800699625,Fri Oct 11 18:22:37 +0000 2024,0,Iwan Fals - Wasit Sakit Sepak Bola Menjerit https://t.co/uNyNyNzVHC,iwan fals wasit sakit sepak bola jerit,negative
1844625687715402213,Fri Oct 11 18:21:35 +0000 2024,26,@MuhadklyAcho Inilah knp perjuangan kalian yg dianugerahi IQ dan nalar lbh kritis dibanding yg lain selalu dianggap angin lalu. Karena kalian selalu pengen dapet spotlight. Masa kita dicurangi wasit kemudian dicampur adukkan ke mulyono gue aj emosi cho. Ini melemahkan perjuangan lo cho.,ini knp juang kalian yg anugerah iq dan nalar lbh kritis banding lain selalu anggap angin lalu karena ken dapet spotlight masa kita curang wasit kemudian campur aduk ke mulyono gue aj emosi cho lemah lo,negative
1844805534014439764,Fri Oct 11 18:21:28 +0000 2024,0,Terimakasih @JeromePolin atas detail tambahan waktu injury time yg molor dari wasit Ahmed Al Kaff. https://t.co/lAZMLcyz7m,terimakasih atas detail tambah waktu injury time yg molor dari wasit ahmed al kaff,positive
1844638621380591986,Fri Oct 11 18:21:26 +0000 2024,0,@kumparan Gumbulo wasit mambengi mul,gumbulo wasit mambengi mul,neutral
1844795588715397224,Fri Oct 11 18:20:57 +0000 2024,0,@AU_LiaJKT48 Gabisa lia masih kepikiran wasit Bahrain yang bikin Indonesia gagal menang itu,gabisa lia masih pikir wasit bahrain yang bikin indonesia gagal menang itu,negative
1844614801323856026,Fri Oct 11 18:20:36 +0000 2024,0,@dwiarifr_ @Pyralisice intinya wasit anjing wi,inti wasit anjing wi,negative
1844732649866482048,Fri Oct 11 17:58:16 +0000 2024,1,@wepe20_ Mikir udah gede mah padahal konteksnya sama club situ kalo di rugiin wasit juga koar2 kan sama?mending koar2 paling juga fansnya udah pada lari kelapangan,mikir udah gede mah padahal konteks sama club situ kalo di rugiin wasit juga koar2 kan mending paling fansnya pada lari lapang,neutral
1844799643445555226,Fri Oct 11 17:58:04 +0000 2024,0,yak sebelum tidur wasit Oman anjing Bahrain anjing AFC anjing,yak belum tidur wasit om anjing bahrain afc,negative
1844441456280469862,Fri Oct 11 17:57:59 +0000 2024,0,@sosmedkeras kamu tolol karena kamu jadi wasit durjana atau kamu wasit durjana makanya kamu tolol!1!1!1????,kamu tolol karena jadi wasit durjana atau makanya 1,negative
1844720067151560937,Fri Oct 11 17:57:38 +0000 2024,0,@BangPino__ Tolong pak @SBYudhoyono ini musuh bangsa Indonesia Wasit Korup Selidiki dong oleh BIN terkait rekening Wasit ini Curiga Ada Çairan mengalir wkwkwk https://t.co/5COfwp2gOT,tolong pak ini musuh bangsa indonesia wasit korup selidik dong oleh bin kait rekening curiga ada air alir wkwkwk,positive
1844799531080184165,Fri Oct 11 17:57:37 +0000 2024,1,wealah ndesss gancok 2dino sewengi ra micek uasuuu kelingan wasit wingi jan jembuot,wea ndesss gancok 2dino sewengi ra micek uasuuu keling wasit wing jan jembuot,negative
1844799382157213844,Fri Oct 11 17:57:02 +0000 2024,0,We ak emosi bgt liat org org yg blg kalah kok nyalahin wasit ajg mata kao pecak bgst itu udh jelas jelas dicurangin ya.. ak smpe nngs lho anjir..,we ak emosi bgt liat org yg blg ka kok nyalahin wasit ajg mata kao pecak bgst itu udh jelas dicurangin ya smpe nngs lho anjir,negative
1844441456280469862,Fri Oct 11 17:56:59 +0000 2024,0,@brolinn93 @sosmedkeras Betul bang itu klo di Konoha udh dicium tangan ny bolak balik tuh wasit karena berbau gurun dan onta . Wkwkwkwkwk,betul bang itu klo di konoha udh cium tangan ny bolak balik tuh wasit karena bau gurun dan onta wkwkwkwkwk,positive
1844799209607672088,Fri Oct 11 17:56:20 +0000 2024,0,hari-hari misuhin wasit botak bajingan,hari misuhin wasit botak bajing,neutral
1844747850145751523,Fri Oct 11 17:56:03 +0000 2024,0,@imxerneas Kyk wasit semalam dong,kyk wasit malam dong,neutral
1844644175893127511,Fri Oct 11 17:55:48 +0000 2024,0,@satria_gigin netizen harus buat pertandingan indo vs bahrain di sorot banyak negara asia untuk melawan permainan kotor wasit timur tengah dan kemungkinan permainan kotor dr presiden afc yg org timur tengah itu sendiri,netizen harus buat tanding indo vs bahrain di sorot banyak negara asia untuk lawan main kotor wasit timur tengah dan mungkin dr presiden afc yg org itu sendiri,negative
1844799036726894851,Fri Oct 11 17:55:39 +0000 2024,1,COK LAH kebayang itu wasit mau gua gundulin,cok lah bayang itu wasit mau gua gundulin,positive
1844798990522458158,Fri Oct 11 17:55:28 +0000 2024,0,mau tidur tiba-tiba keinget wasit hancuk,mau tidur tiba keinget wasit hancuk,negative
1844609615138521366,Fri Oct 11 17:55:19 +0000 2024,0,@tirta_cipeng padahal dalam hati bang jay : wasit asu wasit pukimak wasit babi,padahal dalam hati bang jay wasit asu pukimak babi,negative
1844656095081746864,Fri Oct 11 17:55:16 +0000 2024,0,@Moohd_Ilham Jadi wasit sasaran terus,jadi wasit sasar terus,positive
1844798845978362035,Fri Oct 11 17:54:54 +0000 2024,0,jadi mager ga mood seharian gara² wasit kwntl kmren sakitnya berasa cuk ️,jadi mager ga mood hari gara wasit kwntl kmren sakit asa cuk,positive
1844697910778478850,Fri Oct 11 17:51:26 +0000 2024,0,@idextratime dimata wasit ini bukan pelanggaran,mata wasit ini bukan langgar,negative
1844678887621726623,Fri Oct 11 17:51:20 +0000 2024,0,@negativisme Wasit monyet bangsat,wasit monyet bangsat,negative
1844677613832360021,Fri Oct 11 17:51:17 +0000 2024,0,@TrollFootball Wasit botak biadab iblis dajjal siyalan!,wasit botak biadab iblis dajjal siyalan,negative
1844629135101948253,Fri Oct 11 17:51:11 +0000 2024,0,@afcasiancup kontol kontol kontol kontol wasit peler,kontol wasit peler,neutral
1844792632402153978,Fri Oct 11 17:50:53 +0000 2024,0,@unmagnetism Begini lo tak botak jadi wasit. Apa perlu di ajari botak binatang #AFCMAFIAMONEY https://t.co/uJ3t7JoAqS,begini lo tak botak jadi wasit apa perlu di ajar binatang afcmafiamoney,negative
1844797702187495756,Fri Oct 11 17:50:21 +0000 2024,0,Wasit curang ga curang tetep dapet uang. Kalo yg ga dapet uang namanya guru honorer.,wasit curang ga tetep dapet uang kalo yg nama guru honorer,negative
1844797630167110128,Fri Oct 11 17:50:04 +0000 2024,0,Hukum fifa nih kocak juga sih. Kalo curang kek kesannya ya yaudah karena bersifat final. Jadi kek yaudah kita curang kita bayar wasit kalo di protes ya emangnya bakal ngaruh apa ke hasil pertandingan? ,hukum fifa nih kocak juga sih kalo curang kek kesan ya yaudah karena sifat final jadi kita bayar wasit di protes emang bakal ngaruh apa ke hasil tanding,negative
1218502581330333696,Fri Oct 11 17:49:51 +0000 2024,0,@FSAsiaLive Bisa bisa nya jadi wasit ini sih kelas internasional cocok nya jadi wasit tarkam saja,bisa nya jadi wasit ini sih kelas internasional cocok tarkam saja,neutral
1844643602720489917,Fri Oct 11 17:49:31 +0000 2024,0,@Pyralisice Ngeselin banget wasit,ngeselin banget wasit,negative
1844797478110937542,Fri Oct 11 17:49:28 +0000 2024,0,jam menghina wasit ni,jam hina wasit ni,neutral
1844797368857702462,Fri Oct 11 17:49:02 +0000 2024,0,BANGSAT ROOMMATE AING MIRIP WASIT OMAN KEMARIN,bangsat roommate aing mirip wasit om kemarin,negative
1844443688786854114,Fri Oct 11 17:48:55 +0000 2024,0,@crismondika Wasit gila gitu kok di pake. Apa afc gak ada tes kejiwaan sebelum dijadikan wasit tetap. Tolol,wasit gila gitu kok di pake apa afc gak ada tes jiwa belum jadi tetap tolol,negative
1844777847933567102,Fri Oct 11 17:48:47 +0000 2024,0,@feitansback @utdfocusid Mereka duluan yg rewel ketika supporter pada nyalahin wasit mereka malah ikut nimbrung nyenggol supporter timnas.,mereka duluan yg rewel ketika supporter pada nyalahin wasit ma ikut nimbrung nyenggol timnas,negative
1844797206320279957,Fri Oct 11 17:48:23 +0000 2024,0,lebay tapi gatau kenapa masih sedih gw karna kemaren gegara wasit,lebay tapi gatau kenapa masih sedih gw karna kemaren gegara wasit,negative
1844797147461398977,Fri Oct 11 17:48:09 +0000 2024,0, South Africa vs Kongo https://t.co/3VYgpHW2qv SMA 70 Sandra Dewi WAR IS OVER Ahmed Al Kaf Jumat FIFA Pak Muh Wasit Robbed,south africa vs kongo sma 70 sandra dewi war is over ahmed al kaf jumat fifa pak muh wasit robbed,neutral
1844743439021441150,Fri Oct 11 17:48:02 +0000 2024,0,@ipoksamidub Ngantemi wasit!!!,ngantemi wasit,positive
1844672528553484316,Fri Oct 11 17:48:02 +0000 2024,0,@andiiqbalilyas1 wasit anj emang,wasit anj emang,negative
1844797088120332355,Fri Oct 11 17:47:55 +0000 2024,0,Wasit bahrain bukan mending ganti nama dah jadi abu jahal ,wasit bahrain bukan mending ganti nama dah jadi abu jahal,neutral
1844542073338462384,Fri Oct 11 17:42:51 +0000 2024,1,@Ndrie_Ndrie @utdabout akan ada banyak wasit timur tengah lain yg mental nya kayak si botak ini bisa gak sih wasit tinur tengah di banned semua??,akan ada banyak wasit timur tengah lain yg mental nya kayak si botak ini bisa gak sih tur di banned semua,negative
1844795588715397224,Fri Oct 11 17:42:27 +0000 2024,0,@AU_LiaJKT48 Gaa masih kit ati gegara wasit botak itu ci,gaa masih kit ati gegara wasit botak itu ci,positive
1844795673608142970,Fri Oct 11 17:42:17 +0000 2024,1,Bisa gak sih request wasit untuk timnas pake Kazuki Ito aja,bisa gak sih request wasit untuk timnas pake kazuki ito aja,negative
1844795619166097643,Fri Oct 11 17:42:04 +0000 2024,0,wasit jancok https://t.co/wgFF1gcZFz,wasit jancok,positive
1844795566405927362,Fri Oct 11 17:41:52 +0000 2024,0,Contoh wasit yang dibenci Allah dan rasul-nya benar gak @unmagnetism https://t.co/cup3jlsRee,contoh wasit yang benci al dan rasul nya benar gak,positive
1844451916614599085,Fri Oct 11 17:41:48 +0000 2024,4,@BearCoffeebear Ternyata kobo sudah mermalkan akan adanya orang botak tolol (wasit tersebut) ,nyata kobo sudah mermalkan akan ada orang botak tolol wasit sebut,negative
1844556311377387738,Fri Oct 11 17:41:42 +0000 2024,0,@ResiCaroko @AnaphalisJav4 @Deadwood196 @idextratime kaloo wasit nya bener dan gak berat sebelah peluang witann ya gak ada tololl karna waktu tambahan udh lewat dan semua supporter pasti senang dgn hasil yg di dapat,kaloo wasit nya bener dan gak berat sebe peluang witann ya ada tololl karna waktu tambah udh lewat semua supporter pasti senang dgn hasil yg di dapat,positive
1844542073338462384,Fri Oct 11 17:41:27 +0000 2024,0,@utdabout next pertandingan lawan 11 wasit timur tengah aja deh kalo gt tim indo 11 orang pemain sulteng no 15 pengen liat wasit timur tengah nangis pake logat arab,next tanding lawan 11 wasit timur tengah aja deh kalo gt tim indo orang main sulteng no 15 ken liat nang pake logat arab,neutral
1844786453001236616,Fri Oct 11 17:41:27 +0000 2024,11,@Nabilataqiyyah_ Baru aja kemarin malam nab ngerasain indonesia vs wasit,baru aja kemarin malam nab ngerasain indonesia vs wasit,neutral
1844795387741446322,Fri Oct 11 17:41:09 +0000 2024,0,Komentar kang siomay pada wasit Bahrain vs Indonesia ,komentar kang siomay pada wasit bahrain vs indonesia,neutral
1844795271550550072,Fri Oct 11 17:40:42 +0000 2024,0,Jam segini masih melek dan tl gw msh seputaran bola semalemEmang kampret wasit tai botak kocak faaaaak!,jam gin masih melek dan tl gw msh putar bola semalememang kampret wasit tai botak kocak faaaaak,negative
1844795222913421603,Fri Oct 11 17:40:30 +0000 2024,0,Ada gila-gilanya ya orang-orang yang masih belain wasit,ada gila gila ya orang yang masih bain wasit,negative
1844600481555021888,Fri Oct 11 17:40:25 +0000 2024,0,@kegblgnunfaedh Kalo sampek dicurangin lagi dahlah gausah harap pildun wasit timur Tengah kontol semua bangaaf babi puki bajingan memek asuuu,kalo sampek dicurangin lagi dah gausah harap pildun wasit timur tengah kontol semua bangaaf babi puki bajing memek asuuu,negative
1844795167808614586,Fri Oct 11 17:40:17 +0000 2024,0,Kayanya luka semalem dalem banget bakal keinget trus sampe lebaran tahun depan wkwk wasit botak biadap,kaya luka semalem dalem banget bakal keinget trus sampe lebaran tahun depan wkwk wasit botak biadap,negative
1844795139354431858,Fri Oct 11 17:40:10 +0000 2024,0,kenapa match ini kaga wasit dari jepang aja sih anying,kenapa match ini kaga wasit dari jepang aja sih anying,neutral
1844795009343586329,Fri Oct 11 17:39:39 +0000 2024,0,Pengen memaki gegara wasit tapi tertahan gegara salah satu family mengandung bani Al-Kaaf.... #waduh,ken maki gegara wasit tapi tahan sa satu family kandung bani al kaaf waduh,negative
1844794972546941023,Fri Oct 11 17:39:30 +0000 2024,0,Los Galacticos Real Madrid sekali pun pasti kalah melawan Bahrain plus wasit Ahmed Al Kaf.,los galacticos real madrid sekali pun pasti ka lawan bahrain plus wasit ahmed al kaf,positive
1844769071935733881,Fri Oct 11 17:39:26 +0000 2024,0,@KompasTV Harusnya Indonesia membawa pemain PON Sulteng sang algojo diapangan biar wasit takut membuat keputusan kontroversi. Biar dunia tahu Indonesia tidak bisa diremehkan oleh wasit.,harus indonesia bawa main pon sulteng sang algojo diapangan biar wasit takut buat putus kontroversi dunia tahu tidak bisa remeh oleh,negative
1844728370279444740,Fri Oct 11 17:39:17 +0000 2024,0,@afcasiancup @qatarairways Bahrain = Qatar DiBantu Wasit Terooosss.... #AFCMAFIAMONEY,bahrain qatar bantu wasit terooosss afcmafiamoney,neutral
1844794890686775769,Fri Oct 11 17:39:11 +0000 2024,0,Emang dari dulu negara-negara timteng gapernah bener kalau di bola. Udh jd culture bgt di mereka. Kek mon maap harus terima fakta jg bahkan Palestina pun sama aja. Mereka suka ngulur2 waktu lewat pura2 cedera diving oper2an di pertahanan lama bgt sampe ke urusan wasit. ,emang dari dulu negara timteng gapernah bener kalau di bola udh jd culture bgt mereka kek mon maap harus terima fakta jg bahkan palestina pun sama aja suka ngulur2 waktu lewat pura2 cedera diving oper2an tahan lama sampe ke urus wasit,negative
1844794880507150757,Fri Oct 11 17:39:08 +0000 2024,1,Terlepas dari suka atau GK suka gw ke timnas tapi tetep emg wasit nya kaya anjing sih soalnya mencoreng kata fairplay goblok. Dasar botak,lepas dari suka atau gk gw ke timnas tapi tetep emg wasit nya kaya anjing sih soal coreng kata fairplay goblok dasar botak,negative
1844556311377387738,Fri Oct 11 17:38:58 +0000 2024,0,@Deadwood196 @idextratime lagian opini katro kaya gini bisa keluar pas pada akhirnya Indonesia seri dan kebobolan kan coba kalo itu wasit waras gak berat sebelah Indonesia akan tetep menang dan gak ada yang nyalahin peluang witann,lagi opini katro kaya gin bisa keluar pas pada akhir indonesia seri dan bobol kan coba kalo itu wasit waras gak berat sebe akan tetep menang ada yang nyalahin peluang witann,positive
1844563109396218093,Fri Oct 11 17:38:24 +0000 2024,0,@MafiaWasit Itu wasit kga ngarti kalo disini isu perpanjangan sangat sensitif apa yak ,itu wasit kga ngarti kalo sini isu panjang sangat sensitif apa yak,negative
1844666623808110721,Fri Oct 11 17:38:01 +0000 2024,0,@idextratime WASIT TIMUR TENGAH LAGI ?????? ,wasit timur tengah lagi,negative
1844556311377387738,Fri Oct 11 17:37:56 +0000 2024,0,@dick_yyyyy @pradika23456 @Deadwood196 @idextratime lagian opini katro kaya dia bisa keluar pas pada akhirnya Indonesia seri dan kebobolan kan coba kalo itu wasit waras gak berat sebelah Indonesia akan tetep menang dan gak ada yang nyalahin peluang witann,lagi opini katro kaya dia bisa keluar pas pada akhir indonesia seri dan bobol kan coba kalo itu wasit waras gak berat sebe akan tetep menang ada yang nyalahin peluang witann,positive
1844529757666541771,Fri Oct 11 17:37:48 +0000 2024,0,@_nicattotine @truekhotib Pak tres jadi wasit ajee,pak tres jadi wasit ajee,positive
1844498944006684681,Fri Oct 11 17:37:45 +0000 2024,0,@Kakoya69 @tvOneNews Udah lah kita ini gapunya uang buat bayar wasit. Tapi uang kita pada bayar hakim cawe kroni kroninya mulyono dan antek nya. Di indo gapenting bola maju atau kagak yang penting pejabat kaya kaya udah.,udah lah kita ini gapunya uang buat bayar wasit tapi pada hakim cawe kroni kroni mulyono dan antek nya di indo gapenting bola maju atau kagak yang penting jabat kaya,neutral
1844561041143083188,Fri Oct 11 17:37:34 +0000 2024,0,@LamidetFm wasit lokal liga 1 emang semua nya full lisensi fifa?,wasit lokal liga 1 emang semua nya full lisensi fifa,positive
1844550423866413382,Fri Oct 11 17:37:12 +0000 2024,0,@MafiaWasit Wasit ajing,wasit ajing,positive
1844794387630362629,Fri Oct 11 17:37:11 +0000 2024,0,wasit harusnya lu pake jam tangan seiko https://t.co/MxYrSL2dxg,wasit harus lu pake jam tangan seiko,neutral
1844677613832360021,Fri Oct 11 17:26:42 +0000 2024,0,@TrollFootball Wasit nya: Cair boss minyakk️,wasit nya cair boss minyakk,positive
1844465189263114652,Fri Oct 11 17:26:40 +0000 2024,0,@don_king8608 @theflankerID Momen yg bikin gw marah2. Pemain sekelas timnas baru masuk fokus tinggi dong hrsnya tp passing aja gagal di moment itu. Kecewa berat nomer 2 setelah kecewa berat sm wasit.,momen yg bikin gw marah2 main kelas timnas baru masuk fokus tinggi dong hrsnya tp passing aja gagal di moment itu kecewa berat nomer 2 sete sm wasit,negative
1844683555227516933,Fri Oct 11 17:26:03 +0000 2024,1,@ChainsawSimple Bangcat ini wasit yg semalem kan?? Taek looo wasit gak adil wasit suek,bangcat ini wasit yg semalem kan taek looo gak adil suek,positive
1844791574477013419,Fri Oct 11 17:26:00 +0000 2024,0,rafa biasa main sampe bisa hilgers bias main kelas eropa abis beres lawan MU tbtb musuhnya boti thom haye abis release stress grgr club jadi stress lagi sm wasit match kemaren hadaahh 10.10 yang sungguh apa,rafa biasa main sampe bisa hilgers bias kelas eropa abis beres lawan mu tbtb musuh bot thom haye release stress grgr club jadi lagi sm wasit match kemaren hadaahh 10 yang sungguh apa,neutral
1844791565136592968,Fri Oct 11 17:25:58 +0000 2024,16,Wasit'e pedot niki pak https://t.co/N4HaAS0lud,wasit e pedot nik pak,neutral
1844646344117367148,Fri Oct 11 17:25:51 +0000 2024,0,@TrollFootball Wasit gak ada otak,wasit gak ada otak,negative
1844772658367349005,Fri Oct 11 17:25:24 +0000 2024,0,@oiiputcat belum bisa tidur soalnya masih keinget muka si wasit botak tolol kemarin,belum bisa tidur soal masih keinget muka si wasit botak tolol kemarin,neutral
1844791359208608076,Fri Oct 11 17:25:09 +0000 2024,0,di motor pun gua keinget tuh muka wasit sialannn harusnya ini kemenangan pertama indo ama debutnya eli sama mees malah si wasit palkon yang keinget,di motor pun gua keinget tuh muka wasit sialannn harus ini menang pertama indo ama debut eli sama mees ma si palkon yang,neutral
1844652333478838753,Fri Oct 11 17:24:44 +0000 2024,0,@NormanB99623558 @akuratco Wasit arabian Bangsat semua,wasit arabian bangsat semua,negative
1844695288566698322,Fri Oct 11 17:24:12 +0000 2024,17,@alggzndr @aingriwehuy Agak sulit sih mau komplain juga. Ketua AFC'nya aja orang Bahrain Malah nempatin wasit arab. Memang udah terkenal dengan KKN mereka. Para pendahulunya aja ditangkep karena korupsi semua. https://t.co/g57dIUoKH7,agak sulit sih mau komplain juga ketua afc nya aja orang bahrain ma nempatin wasit arab memang udah kenal dengan kkn mereka para dahulu ditangkep karena korupsi semua,negative
1844440373365703177,Fri Oct 11 17:24:05 +0000 2024,0,@MelodyUnited Moga mencret seumur hidup itu wasit palkon celeng asu pekok goblok tolol gondes,moga mencret umur hidup itu wasit palkon celeng asu kok goblok tolol gondes,negative
1844677613832360021,Fri Oct 11 17:24:02 +0000 2024,0,@9999_khalid @TrollFootball Bigik kawu wasit terbaik ,bigik kawu wasit baik,positive
1844440277366505501,Fri Oct 11 17:23:51 +0000 2024,1,@Dsinathrya @mihsan_22 Kalo full nyerang besar kemungkinan 3:1 sih sisanya tinggal wasit yg tolol bingung selesein gamesnya,kalo full nyerang besar mungkin 3 1 sih sisa tinggal wasit yg tolol bingung selesein gamesnya,neutral
1844462359462711478,Fri Oct 11 17:18:47 +0000 2024,0,@433 Wasit ngentod tolol ajg,wasit ngentod tolol ajg,positive
1844789706388803717,Fri Oct 11 17:18:35 +0000 2024,1,Kita negara besar kita gak akan diem donk ketika timnas kita di curangi wasit Soak #AFCMafia #AFCMAFIAMONEY gaungkaan https://t.co/bIN9xfv57V,kita negara besar gak akan diem donk ketika timnas di curang wasit soak afcmafia afcmafiamoney gaungkaan,negative
1844661464143175985,Fri Oct 11 17:18:28 +0000 2024,0,@jihanChantik99 @sayid__machmoed Sangid itu mah wasit nya,sangid itu mah wasit nya,negative
1844789661895418250,Fri Oct 11 17:18:24 +0000 2024,0,Ke tongkrongan abis gua dibilang kaya wasit wkwkwkwk,ke tongkrong abis gua bilang kaya wasit wkwkwkwk,positive
1844789622653534614,Fri Oct 11 17:18:15 +0000 2024,0,Kok bisa main di motor Link no 3 : https://t.co/TjBlkeqDvS Join grup sblm di lock Nikmir Arhan Sandra Dewi Paula Baim SMA 70 ready umur 20 wasit https://t.co/dMsGx0e0Hh,kok bisa main di motor link no 3 join grup sblm lock nikmir arhan sandra dewi paula baim sma 70 ready umur 20 wasit,neutral
1844643002091999420,Fri Oct 11 17:17:51 +0000 2024,0,@Lola92491253 @blackrosenf @ainurohman Tapi kan ga ada momen yang memperpanjang injury time selama itu. Ada update td pak sumardji bilang hasil diskusi sm wasit ke 4 itu paling mentok cuma sampai menit 97. Wasit di lapangan nya emang brengsek.,tapi kan ga ada momen yang panjang injury time lama itu update td pak sumardji bilang hasil diskusi sm wasit ke 4 paling mentok cuma sampai menit 97 di lapang nya emang brengsek,neutral
1844697910778478850,Fri Oct 11 17:17:50 +0000 2024,0,@idextratime Wasit bangsat !,wasit bangsat,negative
1844699466638758368,Fri Oct 11 17:17:47 +0000 2024,0,@txtdrimedia Strategi STY harusnya include cara menghadapi kecurangan wasit,strategi sty harus include cara hadap curang wasit,negative
1844789505254969837,Fri Oct 11 17:17:47 +0000 2024,0,Video2 lucu org arab kadada lucunya lagi dah skrg gegara wasit botak santetkan pang biji palirnya tunah,video2 lucu org arab kadada lucu lagi dah skrg gegara wasit botak santet pang biji palirnya tunah,positive
1844579695532413160,Fri Oct 11 17:17:43 +0000 2024,0,@idextratime wasit botak jahanammmm,wasit botak jahanammmm,positive
1844521026249687184,Fri Oct 11 17:17:33 +0000 2024,0,@unmagnetism Wasit kontol,wasit kontol,neutral
1844789374656909606,Fri Oct 11 17:17:16 +0000 2024,1,YANG BISA NGALAHIN CUMA WASIT BOTAK KOSOTTT PLONTOS LICINNN CUIHHH https://t.co/PgqkSWRyh2,yang bisa ngalahin cuma wasit botak kosottt plontos licinnn cuihhh,positive
1844661464143175985,Fri Oct 11 17:17:06 +0000 2024,0,@sayid__machmoed Matilah wasit itu,mati wasit itu,negative
1844666623808110721,Fri Oct 11 17:16:46 +0000 2024,0,@idextratime napa gak wasit dr autralia atau selandia baru ya .. ? atau Jepang dan korea .. ?,napa gak wasit dr autralia atau selandia baru ya jepang dan korea,neutral
1844690985835737591,Fri Oct 11 17:16:33 +0000 2024,0,@GeiszChalifah @KPU_ID sebagai wasit kemaren gimana pak?? dan cawe2 anda luar biasa ...hahah,bagai wasit kemaren gimana pak dan cawe2 anda luar biasa hahah,negative
